 frequency       AmagdB          Aphdeg         
 1.52784607e+07  7.47114604e+00 -1.13601977e+01 
 1.54544917e+07  7.74540225e+00 -1.18975433e+01 
 1.56325509e+07  8.03444189e+00 -1.24833240e+01 
 1.58126615e+07  8.33948466e+00 -1.31242294e+01 
 1.59948473e+07  8.66188744e+00 -1.38282070e+01 
 1.61791322e+07  9.00316127e+00 -1.46047627e+01 
 1.63655403e+07  9.36498936e+00 -1.54653492e+01 
 1.65540961e+07  9.74924511e+00 -1.64238711e+01 
 1.67448244e+07  1.01580080e+01 -1.74973472e+01 
 1.69377501e+07  1.05935740e+01 -1.87067863e+01 
 1.71328986e+07  1.10584527e+01 -2.00783541e+01 
 1.73302956e+07  1.15553397e+01 -2.16449341e+01 
 1.75299668e+07  1.20870413e+01 -2.34482250e+01 
 1.77319386e+07  1.26563115e+01 -2.55415486e+01 
 1.79362374e+07  1.32655314e+01 -2.79935682e+01 
